combination,r2,q2,mae,rmsd,threshold
"('PC10', 'PC11', 'PC16', 'PC18')",0.09355529601704715,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC11', 'PC16', 'PC19')",0.08504951225010338,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC11', 'PC16', 'PC20')",0.07387826984755719,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC11', 'PC17', 'PC18')",0.17887823354858745,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC11', 'PC17', 'PC19')",0.1703724497798761,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC11', 'PC17', 'PC20')",0.15920120737610122,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC11', 'PC18', 'PC19')",0.10845790691481205,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC11', 'PC18', 'PC20')",0.09728666451345502,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC11', 'PC19', 'PC20')",0.08878088074603041,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC13', 'PC14')",0.15100705264726577,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC13', 'PC15')",0.1318827423632123,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC13', 'PC16')",0.13188906900300723,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC13', 'PC17')",0.2172120065321984,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC13', 'PC18')",0.155297463664144,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC13', 'PC19')",0.14679167990341369,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC13', 'PC20')",0.13562043749809916,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC14', 'PC15')",0.10187141088534479,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC14', 'PC16')",0.10187773752515361,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC14', 'PC17')",0.18720067505147275,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC14', 'PC18')",0.1252861321900589,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC14', 'PC19')",0.11678034842672869,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC14', 'PC20')",0.10560910601987605,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC15', 'PC16')",0.08275342723982215,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC15', 'PC17')",0.1680763647673824,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC15', 'PC18')",0.10616182190390677,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC15', 'PC19')",0.0976560381400654,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC15', 'PC20')",0.08648479573457257,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC16', 'PC17')",0.16808269140722298,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC16', 'PC18')",0.10616814854369494,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC16', 'PC19')",0.09766236477986634,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC16', 'PC20')",0.0864911223743684,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC17', 'PC18')",0.1914910860738086,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC17', 'PC19')",0.1829853023082123,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC17', 'PC20')",0.17181405990148613,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC18', 'PC19')",0.12107075944330081,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC18', 'PC20')",0.10989951703899192,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC12', 'PC19', 'PC20')",0.10139373327468248,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC14', 'PC15')",0.13707121486020868,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC14', 'PC16')",0.1370775415000508,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC14', 'PC17')",0.2224004790299945,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC14', 'PC18')",0.16048593616262186,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC14', 'PC19')",0.15198015240012785,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC14', 'PC20')",0.1408089099963309,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC15', 'PC16')",0.11795323121296586,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC15', 'PC17')",0.20327616874415022,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC15', 'PC18')",0.14136162587471635,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC15', 'PC19')",0.13285584211171042,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC15', 'PC20')",0.12168459970927348,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC16', 'PC17')",0.20328249538402376,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC16', 'PC18')",0.14136795251453727,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC16', 'PC19')",0.13286216875154466,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC16', 'PC20')",0.12169092634910261,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC17', 'PC18')",0.22669089004827547,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC17', 'PC19')",0.21818510628351528,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC17', 'PC20')",0.20701386387984455,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC18', 'PC19')",0.1562705634126449,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC18', 'PC20')",0.14509932101139222,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC13', 'PC19', 'PC20')",0.13659353724791856,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC15', 'PC16')",0.08794189973473243,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC15', 'PC17')",0.17326483726304498,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC15', 'PC18')",0.11135029440025135,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC15', 'PC19')",0.10284451063464617,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC15', 'PC20')",0.09167326823067101,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC16', 'PC17')",0.1732711639029324,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC16', 'PC18')",0.11135662104008626,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC16', 'PC19')",0.10285083727449418,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC16', 'PC20')",0.09167959487051391,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC17', 'PC18')",0.1966795585709521,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC17', 'PC19')",0.1881737748035922,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC17', 'PC20')",0.1770025323983837,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC18', 'PC19')",0.1262592319393625,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC18', 'PC20')",0.11508798953657162,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC14', 'PC19', 'PC20')",0.1065822057704987,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC15', 'PC16', 'PC17')",0.15414685361581082,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC15', 'PC16', 'PC18')",0.0922323107509031,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC15', 'PC16', 'PC19')",0.08372652698479921,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC15', 'PC16', 'PC20')",0.07255528458217886,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC15', 'PC17', 'PC18')",0.17755524828301006,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC15', 'PC17', 'PC19')",0.16904946451513836,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC15', 'PC17', 'PC20')",0.15787822211128966,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC15', 'PC18', 'PC19')",0.10713492164884708,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC15', 'PC18', 'PC20')",0.09596367924741589,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC15', 'PC19', 'PC20')",0.08745789548083116,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC16', 'PC17', 'PC18')",0.1775615749228766,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC16', 'PC17', 'PC19')",0.16905579115501823,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC16', 'PC17', 'PC20')",0.1578845487511643,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC16', 'PC18', 'PC19')",0.10714124828867433,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC16', 'PC18', 'PC20')",0.09597000588723814,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC16', 'PC19', 'PC20')",0.0874642221206664,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC17', 'PC18', 'PC19')",0.19246418582156732,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC17', 'PC18', 'PC20')",0.18129294341890267,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC17', 'PC19', 'PC20')",0.17278715965056302,-inf,inf,inf,0.29211415196984547
"('PC10', 'PC18', 'PC19', 'PC20')",0.11087261678525329,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC13', 'PC14')",0.08352663227628754,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC13', 'PC15')",0.0644023220001837,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC13', 'PC16')",0.06440864863996554,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC13', 'PC17')",0.14973158616792004,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC13', 'PC18')",0.08781704330301143,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC13', 'PC19')",0.07931125953776763,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC13', 'PC20')",0.0681400171357488,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC14', 'PC15')",0.03439099051492844,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC14', 'PC16')",0.03439731715472416,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC14', 'PC17')",0.11972025467980629,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC14', 'PC18')",0.057805711821538375,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC14', 'PC19')",0.0492999280536951,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC14', 'PC20')",0.03812868565013794,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC15', 'PC16')",0.015273006877342565,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC15', 'PC17')",0.10059594440366593,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC15', 'PC18')",0.03868140154333655,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC15', 'PC19')",0.030175617774981456,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC15', 'PC20')",0.0190043753727841,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC16', 'PC17')",0.10060227104349329,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC16', 'PC18')",0.03868772818311128,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC16', 'PC19')",0.0301819444147694,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC16', 'PC20')",0.019010702012566716,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC17', 'PC18')",0.12401066571198816,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC17', 'PC19')",0.11550488194187836,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC17', 'PC20')",0.10433363953844776,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC18', 'PC19')",0.05359033908011279,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC18', 'PC20')",0.04241909667909982,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC12', 'PC19', 'PC20')",0.03391331291027666,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC14', 'PC15')",0.06959079448625538,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC14', 'PC16')",0.0695971211260843,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC14', 'PC17')",0.15492005865479108,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC14', 'PC18')",0.09300551579056437,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC14', 'PC19')",0.0844997320235571,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC14', 'PC20')",0.07332848962305583,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC15', 'PC16')",0.0504728108469491,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC15', 'PC17')",0.13579574837689679,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC15', 'PC18')",0.07388120551060873,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC15', 'PC19')",0.06537542174308963,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC15', 'PC20')",0.05420417934394817,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC16', 'PC17')",0.13580207501675723,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC16', 'PC18')",0.07388753215041666,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC16', 'PC19')",0.06538174838291055,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC16', 'PC20')",0.05421050598376409,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC17', 'PC18')",0.15921046968291774,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC17', 'PC19')",0.15070468591364405,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC17', 'PC20')",0.13953344351326935,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC18', 'PC19')",0.08879014304592003,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC18', 'PC20')",0.07761890064796251,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC13', 'PC19', 'PC20')",0.06911311687997579,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC15', 'PC16')",0.02046147936132814,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC15', 'PC17')",0.10578441688840345,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC15', 'PC18')",0.04386987402875597,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC15', 'PC19')",0.03536409025863729,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC15', 'PC20')",0.024192847857957722,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC16', 'PC17')",0.105790743528278,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC16', 'PC18')",0.04387620066857789,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC16', 'PC19')",0.0353704168984722,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC16', 'PC20')",0.024199174497787745,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC17', 'PC18')",0.12919913819820683,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC17', 'PC19')",0.12069335442633344,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC17', 'PC20')",0.10952211202442064,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC18', 'PC19')",0.05877881156525,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC18', 'PC20')",0.04760756916575448,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC14', 'PC19', 'PC20')",0.039101785395168065,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC15', 'PC16', 'PC17')",0.08666643324910617,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC15', 'PC16', 'PC18')",0.02475189038734449,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC15', 'PC16', 'PC19')",0.016246106616727207,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC15', 'PC16', 'PC20')",0.00507486421740222,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC15', 'PC17', 'PC18')",0.11007482791821455,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC15', 'PC17', 'PC19')",0.10156904414582935,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC15', 'PC17', 'PC20')",0.09039780174527656,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC15', 'PC18', 'PC19')",0.03965450128268422,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC15', 'PC18', 'PC20')",0.028483258884548612,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC15', 'PC19', 'PC20')",0.019977475113450494,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC16', 'PC17', 'PC18')",0.11008115455806833,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC16', 'PC17', 'PC19')",0.10157537078569623,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC16', 'PC17', 'PC20')",0.09040412838513812,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC16', 'PC18', 'PC19')",0.039660827922498365,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC16', 'PC18', 'PC20')",0.028489585524357652,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC16', 'PC19', 'PC20')",0.019983801753272523,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC17', 'PC18', 'PC19')",0.12498376545415435,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC17', 'PC18', 'PC20')",0.11381252305478551,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC17', 'PC19', 'PC20')",0.10530673928193257,-inf,inf,inf,0.29211415196984547
"('PC11', 'PC18', 'PC19', 'PC20')",0.043392196419768325,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC14', 'PC15')",0.08220364701046012,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC14', 'PC16')",0.0822099736502574,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC14', 'PC17')",0.16753291117753732,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC14', 'PC18')",0.10561836831346316,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC14', 'PC19')",0.09711258454957106,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC14', 'PC20')",0.08594134214611804,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC15', 'PC16')",0.0630856633740221,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC15', 'PC17')",0.14840860090254293,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC15', 'PC18')",0.08649405803640708,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC15', 'PC19')",0.07798827427200328,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC15', 'PC20')",0.06681703186990995,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC16', 'PC17')",0.14841492754237184,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC16', 'PC18')",0.0865003846761836,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC16', 'PC19')",0.07799460091179278,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC16', 'PC20')",0.06682335850969445,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC17', 'PC18')",0.17182332220725804,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC17', 'PC19')",0.16331753844109942,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC17', 'PC20')",0.1521462960377732,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC18', 'PC19')",0.10140299557352772,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC18', 'PC20')",0.09023175317261845,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC13', 'PC19', 'PC20')",0.0817259694077469,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC15', 'PC16')",0.03307433188945985,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC15', 'PC17')",0.11839726941510875,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC15', 'PC18')",0.05648272655561348,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC15', 'PC19')",0.04797694278860998,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC15', 'PC20')",0.036805700384978546,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC16', 'PC17')",0.11840359605495177,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC16', 'PC18')",0.05648905319540365,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC16', 'PC19')",0.047983269428413355,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC16', 'PC20')",0.03681202702477682,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC17', 'PC18')",0.14181199072360606,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC17', 'PC19')",0.13330620695484785,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC17', 'PC20')",0.1221349645499833,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC18', 'PC19')",0.07139166409391651,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC18', 'PC20')",0.06022042169146946,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC14', 'PC19', 'PC20')",0.051714637923997886,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC15', 'PC16', 'PC17')",0.09927928577867973,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC15', 'PC16', 'PC18')",0.03736474291707026,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC15', 'PC16', 'PC19')",0.028858959149568264,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC15', 'PC16', 'PC20')",0.017687716747291526,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC15', 'PC17', 'PC18')",0.12268768044651368,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC15', 'PC17', 'PC19')",0.11418189667724332,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC15', 'PC17', 'PC20')",0.10301065427373879,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC15', 'PC18', 'PC19')",0.052267353814250406,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC15', 'PC18', 'PC20')",0.041096111413163494,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC15', 'PC19', 'PC20')",0.03259032764518022,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC16', 'PC17', 'PC18')",0.12269400708633571,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC16', 'PC17', 'PC19')",0.11418822331707856,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC16', 'PC17', 'PC20')",0.10301698091356892,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC16', 'PC18', 'PC19')",0.052273680454033244,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC16', 'PC18', 'PC20')",0.04110243805294067,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC16', 'PC19', 'PC20')",0.03259665428497083,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC17', 'PC18', 'PC19')",0.1375966179842626,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC17', 'PC18', 'PC20')",0.1264253755819419,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC17', 'PC19', 'PC20')",0.11791959181220402,-inf,inf,inf,0.29211415196984547
"('PC12', 'PC18', 'PC19', 'PC20')",0.056005048950192426,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC15', 'PC16')",0.06827413585971709,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC15', 'PC17')",0.15359707338899042,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC15', 'PC18')",0.0916825305235367,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC15', 'PC19')",0.08317674675736886,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC15', 'PC20')",0.07200550435679376,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC16', 'PC17')",0.15360340002886652,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC16', 'PC18')",0.09168885716335995,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC16', 'PC19')",0.08318307339720576,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC16', 'PC20')",0.07201183099662545,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC17', 'PC18')",0.17701179469518713,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC17', 'PC19')",0.1685060109272647,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC17', 'PC20')",0.15733476852545603,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC18', 'PC19')",0.1065914680603749,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC18', 'PC20')",0.09542022566098363,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC14', 'PC19', 'PC20')",0.08691444189434805,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC15', 'PC16', 'PC17')",0.13447908975084066,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC15', 'PC16', 'PC18')",0.07256454688327252,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC15', 'PC16', 'PC19')",0.06405876311660641,-inf,inf,inf,0.29211415196984547
"('PC13', 'PC15', 'PC16', 'PC20')",0.052887520717385894,-inf,inf,inf,0.29211415196984547
