combination,r2,q2,mae,rmsd,threshold,model
"('cross', 'para', '-1-10-', 'NBO H 19')",0.6302825097239413,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'NBO C 20')",0.626735657460685,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'diff O1 B2')",0.703056626494523,0.11072152716290506,0.12253547439309606,0.16443965592417167,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'diff B2 C3')",0.6358873256661493,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'diff B2 O9')",0.6839376612191755,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'diff O1 H10')",0.624011229065078,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'diff O9 H16')",0.6230006790109572,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'diff H10 O17')",0.6245774520893947,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'diff H16 O17')",0.6804878127742933,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'diff O17 C18')",0.6228818916054528,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'diff C18 H19')",0.6373985651249342,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'diff C18 C20')",0.6230348830834082,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'B1')",0.787771610465805,-1.4453102870728465,0.18019543819548317,0.27268086134729697,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'B5')",0.793770425317392,0.301088024027778,0.1140823294737146,0.14578032391425402,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-1-10-', 'L')",0.6384496390165192,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', '-17-18-')",0.6650763145750656,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', '-18-19-')",0.6369336075660914,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', '-18-20-')",0.6492100097671982,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'Dist(1, 2)')",0.6477580268470817,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'Dist(2, 3)')",0.6688516479851826,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'Dist(2, 9)')",0.7178696849167524,0.13896755157464014,0.14374744732756267,0.1618070458444179,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'Dist(1, 10)')",0.6554327662780295,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'Dist(9, 16)')",0.7358678028883958,0.27377362569473174,0.12444840301619879,0.14860166596233496,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'Dist(17, 18)')",0.6375326404532142,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'Dist(18, 19)')",0.6415698976562597,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'Dist(18, 20)')",0.636833068036674,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'Dist(16, 17)')",0.754774162944594,0.25503167854469333,0.14113879674921243,0.15050695608615958,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'Dist(10, 17)')",0.6907212579914956,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'dip_x')",0.6639513853323747,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'dip_y')",0.6721364958995415,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'dip_z')",0.6399086219466714,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'Total')",0.7493486032758265,0.1369956819487066,0.14253142066876065,0.16199221885121837,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'NBO O 1')",0.6645085047459646,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'NBO B 2')",0.6488142554717371,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'NBO C 3')",0.6470439955604934,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'NBO O 9')",0.6758386222802274,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'NBO H 10')",0.6368229591983388,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'NBO H 16')",0.7103899494090253,0.21590158701623519,0.13155743737869666,0.15440912330558054,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'NBO O 17')",0.6366845340960827,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'NBO C 18')",0.7113520380374097,0.2207373637608785,0.12436743684080791,0.15393224255759505,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'NBO H 19')",0.6402638872072355,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'NBO C 20')",0.6395721803345413,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'diff O1 B2')",0.7023876440389036,0.2144765372875702,0.11917665945043866,0.15454937406290903,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'diff B2 C3')",0.6493320910699893,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'diff B2 O9')",0.7015305228483858,0.18975449709307068,0.12403735864399397,0.1569625278693396,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'diff O1 H10')",0.650200147000031,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'diff O9 H16')",0.6377353863284971,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'diff H10 O17')",0.6367919606794077,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'diff H16 O17')",0.6597193871090188,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'diff O17 C18')",0.6464032939777826,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'diff C18 H19')",0.6475228585303137,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'diff C18 C20')",0.6370841664519147,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'B1')",0.721117274151114,-4.589404497981856,0.22865845625674613,0.4122592793784316,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'B5')",0.8349636737309225,0.3684648766566002,0.1213760962426023,0.13857549045456563,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-9-16-', 'L')",0.6959913821108656,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', '-18-19-')",0.6117414252086892,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', '-18-20-')",0.6431803885788856,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'Dist(1, 2)')",0.6535362140689687,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'Dist(2, 3)')",0.6188810185065053,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'Dist(2, 9)')",0.704449809448424,0.09082846826203461,0.14352729318425672,0.16626873170048367,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'Dist(1, 10)')",0.616266158718372,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'Dist(9, 16)')",0.7390260314800849,0.2007727730856318,0.1313748091303394,0.15589163247314677,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'Dist(17, 18)')",0.6131819421293454,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'Dist(18, 19)')",0.6156624236254156,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'Dist(18, 20)')",0.6120335970516466,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'Dist(16, 17)')",0.760119354369043,0.2964023334470187,0.1410684037006818,0.14626818250459087,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'Dist(10, 17)')",0.6875774469591678,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'dip_x')",0.6703855420582112,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'dip_y')",0.6283480368522127,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'dip_z')",0.6186275714675977,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'Total')",0.7589714004750042,0.1711294027991468,0.14032981286147503,0.15875632491158842,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'NBO O 1')",0.6486456719343262,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'NBO B 2')",0.6348194278462407,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'NBO C 3')",0.6375485072521947,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'NBO O 9')",0.6383003725608859,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'NBO H 10')",0.6138756386682531,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'NBO H 16')",0.7098132140406344,0.21252277776749262,0.13142527842179866,0.15474145285104837,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'NBO O 17')",0.6119734364100151,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'NBO C 18')",0.692662857109742,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'NBO H 19')",0.6178258171427391,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'NBO C 20')",0.6141327520209044,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'diff O1 B2')",0.6959166475971414,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'diff B2 C3')",0.642908888595408,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'diff B2 O9')",0.682148674908878,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'diff O1 H10')",0.6203428362980742,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'diff O9 H16')",0.6143270400358876,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'diff H10 O17')",0.6122721948295031,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'diff H16 O17')",0.6542696953387281,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'diff O17 C18')",0.6200015008772706,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'diff C18 H19')",0.6263411685569561,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'diff C18 C20')",0.612086325411008,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'B1')",0.71575895994876,-2.8502974136084935,0.2243407931077404,0.34216438938231625,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'B5')",0.8476284879278666,0.14159115663160726,0.12836308604126986,0.16156034105450084,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-17-18-', 'L')",0.6336826292107526,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', '-18-20-')",0.6457864935394999,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'Dist(1, 2)')",0.6414461456925813,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'Dist(2, 3)')",0.6167430807453289,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'Dist(2, 9)')",0.707146048753879,0.04998647447558591,0.1435236297067735,0.16996228609464534,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'Dist(1, 10)')",0.6209085834211969,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'Dist(9, 16)')",0.8783877534053687,0.37353968244563496,0.10042916451942255,0.13801759419667603,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'Dist(17, 18)')",0.6365253590830353,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'Dist(18, 19)')",0.6273850339587654,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'Dist(18, 20)')",0.6111369036988472,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'Dist(16, 17)')",0.7623737099284548,0.27256026412806256,0.12375781626645348,0.14872575419850265,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'Dist(10, 17)')",0.6949334443303847,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'dip_x')",0.6504081457869391,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'dip_y')",0.6337159023594006,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'dip_z')",0.6145785984138878,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'Total')",0.8957877734646694,0.640702287134754,0.09923517898928061,0.1045237291964486,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'NBO O 1')",0.6528679880284401,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'NBO B 2')",0.6383896251582588,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'NBO C 3')",0.6337517031888749,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'NBO O 9')",0.6399356825808337,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'NBO H 10')",0.6200560293534174,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'NBO H 16')",0.7597564355552442,0.4054245573226506,0.09612531287372232,0.13445939527012496,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'NBO O 17')",0.6114232569400428,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'NBO C 18')",0.695584705529509,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'NBO H 19')",0.6458680821872211,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'NBO C 20')",0.6260575150475252,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'diff O1 B2')",0.6966576928210106,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'diff B2 C3')",0.6393347036385841,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'diff B2 O9')",0.6762452406885586,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'diff O1 H10')",0.6342610275621199,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'diff O9 H16')",0.6132182377303075,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'diff H10 O17')",0.6172077247680824,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'diff H16 O17')",0.7777949358892033,0.433107349440371,0.10451977583071376,0.1312919452777901,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'diff O17 C18')",0.6303813637102087,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'diff C18 H19')",0.6637265201706493,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'diff C18 C20')",0.6129146731116268,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'B1')",0.7591302934634866,-1.9564151989753902,0.19423602646448798,0.2998267539348162,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'B5')",0.807856839034852,0.39160049782916406,0.11257445774249651,0.13601352455587748,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-19-', 'L')",0.634470804097037,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-20-', 'Dist(1, 2)')",0.6649590943470878,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
"('cross', 'para', '-18-20-', 'Dist(2, 3)')",0.6721266088614761,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF551BA640>
