combination,r2,q2,mae,rmsd,threshold
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'dipole_y_4-5-1')",0.46109963007206844,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'dipole_z_4-5-1')",0.46533336620831656,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'total_dipole_4-5-1')",0.45603925566508685,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'dipole_x_4-3-2')",0.4711822020261355,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'dipole_y_4-3-2')",0.47379611424058565,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'dipole_z_4-3-2')",0.4888751281156549,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'total_dipole_4-3-2')",0.45603925566508685,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'dipole_x_1-2-3')",0.48682450194506355,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'dipole_y_1-2-3')",0.45622085905366594,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'dipole_z_1-2-3')",0.49280998812596755,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'total_dipole_1-2-3')",0.45603925566508685,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_3')",0.4592483873887614,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_5')",0.46806539477474285,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_11')",0.5167109305124068,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_12')",0.5011327560171921,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_4')",0.4722386077031473,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_6')",0.4568437714970537,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_20')",0.4621305516441323,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_21')",0.4710569402301975,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_22')",0.5139101279400878,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_7')",0.4609806253617844,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_atom_3')",0.47498758103495897,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_atom_5')",0.46586418775708205,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_atom_11')",0.5604378995674957,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_atom_12')",0.45602495442108304,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_atom_4')",0.47269600391410327,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_atom_6')",0.48755402376468515,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_atom_20')",0.455995795457936,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_atom_21')",0.4842358848095223,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_atom_22')",0.5056479061717364,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_atom_7')",0.47618350268104426,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_diff_3-5')",0.4559874409996151,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_diff_5-12')",0.5348567257773078,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'nbo_diff_3-11')",0.49249294229728724,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_diff_3-5')",0.46629387271240974,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_diff_5-12')",0.5402296872782735,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'hirshfeld_diff_3-11')",0.5110270292083219,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'B1_4-6')",0.45622487343065354,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'B5_4-6')",0.473564922749647,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'L_4-6')",0.4587802054956913,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'loc_B5_4-6')",0.4855961135139374,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'B1_B5_angle_4-6')",0.4583240574733698,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'B1_6-4')",0.45941195154663317,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'B5_6-4')",0.4742438755561962,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'L_6-4')",0.4651257862939533,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'loc_B5_6-4')",0.4635167401166821,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'B1_B5_angle_6-4')",0.4624303434709801,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'angle_[11, 6, 4]')",0.47684738662083936,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'angle_[6, 4, 5]')",0.461635806964407,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'angle_[1, 5, 4]')",0.529555390989727,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'bond_length_11-6')",0.5335879900572088,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'bond_length_6-4')",0.4559917413724427,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'bond_length_1-5')",0.46839009926052155,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'bond_length_22-23')",0.5030351748743991,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'aniso')",0.4685511707801798,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'iso')",0.4561048703832514,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'energy')",0.4610291254712279,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'Frequency_Stretch_12_21')",0.53018807182799,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'Cross_mag_Bending_17-18', 'Amplitude_Stretch_12_21')",0.4595715108654712,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_y_11-6-4')",0.296635510529087,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_z_11-6-4')",0.39175272036668796,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'total_dipole_11-6-4')",0.282545842078208,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_x_10-11-12')",0.3080891575069862,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_y_10-11-12')",0.294586128223548,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_z_10-11-12')",0.3252997618100323,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'total_dipole_10-11-12')",0.282545842078208,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_x_11-12-5')",0.30008994113034004,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_y_11-12-5')",0.3215532633857917,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_z_11-12-5')",0.3269115567515051,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'total_dipole_11-12-5')",0.282545842078208,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_x_4-5-1')",0.30015542942902707,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_y_4-5-1')",0.3085533791761237,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_z_4-5-1')",0.3109607743838477,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'total_dipole_4-5-1')",0.282545842078208,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_x_4-3-2')",0.39236462321276266,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_y_4-3-2')",0.30210141449399075,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_z_4-3-2')",0.3422008229955207,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'total_dipole_4-3-2')",0.282545842078208,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_x_1-2-3')",0.28273875433269235,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_y_1-2-3')",0.2988928681311016,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'dipole_z_1-2-3')",0.3563627201509788,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'total_dipole_1-2-3')",0.282545842078208,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_atom_3')",0.3840689656877213,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_atom_5')",0.32538051081765074,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_atom_11')",0.3201882548014101,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_atom_12')",0.28424924849183997,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_atom_4')",0.4223679880863498,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_atom_6')",0.3212227987772247,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_atom_20')",0.2966338549747831,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_atom_21')",0.2824352639381089,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_atom_22')",0.4151000761956014,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_atom_7')",0.29394153617435426,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_atom_3')",0.4421805768571949,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_atom_5')",0.32299433944843325,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_atom_11')",0.3497212295527913,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_atom_12')",0.2827475569263884,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_atom_4')",0.4319660405614959,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_atom_6')",0.28269721991867747,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_atom_20')",0.34146544513135535,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_atom_21')",0.28435543472149394,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_atom_22')",0.44745674980379635,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_atom_7')",0.31983636359021794,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_diff_3-5')",0.3987691921883031,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_diff_5-12')",0.37586908718054,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'nbo_diff_3-11')",0.4124988443353702,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_diff_3-5')",0.4238572650332596,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_diff_5-12')",0.37211339785991504,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'hirshfeld_diff_3-11')",0.4836547167517632,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'B1_4-6')",0.2847965949579321,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'B5_4-6')",0.32136424556264365,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'L_4-6')",0.2838968288503264,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'loc_B5_4-6')",0.2863232232553726,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'B1_B5_angle_4-6')",0.28268411931475756,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'B1_6-4')",0.3964044264326171,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'B5_6-4')",0.45601419209914895,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'L_6-4')",0.29051178132872,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'loc_B5_6-4')",0.2985225802518896,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'B1_B5_angle_6-4')",0.28812536521583676,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'angle_[11, 6, 4]')",0.2982392162748485,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'angle_[6, 4, 5]')",0.3801289872432865,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'angle_[1, 5, 4]')",0.40955081440126984,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'bond_length_11-6')",0.4159505714664947,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'bond_length_6-4')",0.34510927791373047,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'bond_length_1-5')",0.3081000417103579,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'bond_length_22-23')",0.29844677984137646,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'aniso')",0.41172336940227994,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'iso')",0.326918785681399,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'energy')",0.3270910490952612,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'Frequency_Stretch_12_21')",0.30846607452477237,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_x_11-6-4', 'Amplitude_Stretch_12_21')",0.28599963608040857,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_z_11-6-4')",0.3576539886099026,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'total_dipole_11-6-4')",0.2953075365901745,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_x_10-11-12')",0.2706036646939848,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_y_10-11-12')",0.2946605651569374,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_z_10-11-12')",0.3472482900060003,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'total_dipole_10-11-12')",0.2953075365901745,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_x_11-12-5')",0.3115947128682711,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_y_11-12-5')",0.2837807242231234,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_z_11-12-5')",0.33294868264271604,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'total_dipole_11-12-5')",0.2953075365901745,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_x_4-5-1')",0.30563426609907673,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_y_4-5-1')",0.2853249684867464,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_z_4-5-1')",0.2842290753588025,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'total_dipole_4-5-1')",0.2953075365901745,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_x_4-3-2')",0.2806248188791911,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_y_4-3-2')",0.3506567328264544,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_z_4-3-2')",0.3434778806594625,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'total_dipole_4-3-2')",0.2953075365901745,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_x_1-2-3')",0.2819298036193657,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_y_1-2-3')",0.288002758117323,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'dipole_z_1-2-3')",0.34257626669623575,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'total_dipole_1-2-3')",0.2953075365901745,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_atom_3')",0.38603055726696023,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_atom_5')",0.32266876038352,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_atom_11')",0.32222450246023693,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_atom_12')",0.2594192444417578,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_atom_4')",0.4250501870339387,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_atom_6')",0.31187862680216105,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_atom_20')",0.26583626853818765,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_atom_21')",0.2635814032594461,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_atom_22')",0.4142210913622457,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_atom_7')",0.29503003054406807,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_atom_3')",0.43988539749355005,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_atom_5')",0.32825307556040073,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_atom_11')",0.35107419014852004,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_atom_12')",0.26314182382747653,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_atom_4')",0.436972579098052,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_atom_6')",0.2581552063948024,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_atom_20')",0.3224486727015359,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_atom_21')",0.2678331862261545,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_atom_22')",0.4678616407119909,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_atom_7')",0.3352272699297534,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_diff_3-5')",0.40943546983024204,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_diff_5-12')",0.33885840911742093,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'nbo_diff_3-11')",0.4235694233511623,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_diff_3-5')",0.4251049331721656,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_diff_5-12')",0.3364251261572744,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'hirshfeld_diff_3-11')",0.488930186225792,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'B1_4-6')",0.2593642245118123,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'B5_4-6')",0.2688378274033937,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'L_4-6')",0.2596339607434275,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'loc_B5_4-6')",0.265077607325823,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'B1_B5_angle_4-6')",0.2584839976631488,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'B1_6-4')",0.328814576752014,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'B5_6-4')",0.44009990730309334,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'L_6-4')",0.2579889631711596,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'loc_B5_6-4')",0.2618535361084132,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'B1_B5_angle_6-4')",0.2620245126959657,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'angle_[11, 6, 4]')",0.2925113630039612,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'angle_[6, 4, 5]')",0.37437778035978986,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'angle_[1, 5, 4]')",0.4101593864165858,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'bond_length_11-6')",0.41557309389750485,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'bond_length_6-4')",0.32679511053349364,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'bond_length_1-5')",0.2676828718724994,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'bond_length_22-23')",0.2754994400403159,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'aniso')",0.3298135608247942,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'iso')",0.2711890036537472,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'energy')",0.2908315914315259,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'Frequency_Stretch_12_21')",0.28737406567120893,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_y_11-6-4', 'Amplitude_Stretch_12_21')",0.2605457796680737,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'total_dipole_11-6-4')",0.382126071784336,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'dipole_x_10-11-12')",0.3545187710212049,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'dipole_y_10-11-12')",0.3943677196810915,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'dipole_z_10-11-12')",0.3541990203670238,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'total_dipole_10-11-12')",0.382126071784336,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'dipole_x_11-12-5')",0.3715667454820325,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'dipole_y_11-12-5')",0.3752674947120114,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'dipole_z_11-12-5')",0.35702842838364957,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'total_dipole_11-12-5')",0.382126071784336,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'dipole_x_4-5-1')",0.38038458598952196,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'dipole_y_4-5-1')",0.36782162441331234,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'dipole_z_4-5-1')",0.39089109801577093,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'total_dipole_4-5-1')",0.382126071784336,-inf,inf,inf,0.7
"('cross', 'cross_angle', 'dipole_z_11-6-4', 'dipole_x_4-3-2')",0.38318486601538726,-inf,inf,inf,0.7
